dataset_id,wavenumber,source_intensity,display_intensity
dnarna_experimental,559,0.25499135099999998,-0.83333711466758442
dnarna_experimental,560,0.23333575400000001,-0.83899857955239143
dnarna_experimental,561,0.20715725500000001,-0.84584247551265779
dnarna_experimental,562,0.17975385799999999,-0.85300659894180764
dnarna_experimental,563,0.15122802499999999,-0.86046416299969841
dnarna_experimental,564,0.120666248,-0.86845398786127137
dnarna_experimental,565,0.091788491999999999,-0.87600355583420808
dnarna_experimental,566,0.064053541000000006,-0.88325435807107755
dnarna_experimental,567,0.037905815000000002,-0.89009020898604219
dnarna_experimental,568,0.013184348,-0.89655319023386537
dnarna_experimental,569,-0.0084807319999999995,-0.90221713427782479
dnarna_experimental,570,-0.027453398,-0.9071771952879264
dnarna_experimental,571,-0.043695808000000003,-0.91142348015643582
dnarna_experimental,572,-0.056951861999999999,-0.91488903616175421
dnarna_experimental,573,-0.068112963999999998,-0.9178069047870685
dnarna_experimental,574,-0.077068968000000002,-0.92014829034915624
dnarna_experimental,575,-0.084031294000000006,-0.92196846479022931
dnarna_experimental,576,-0.088352903999999996,-0.92309827170623493
dnarna_experimental,577,-0.092570299999999994,-0.92420083375332729
dnarna_experimental,578,-0.096019306999999998,-0.92510251436817958
dnarna_experimental,579,-0.098779546999999995,-0.92582412928526725
dnarna_experimental,580,-0.10087844999999999,-0.92637284958289356
dnarna_experimental,581,-0.102028988,-0.92667363697220628
dnarna_experimental,582,-0.102044703,-0.9266777453752516
dnarna_experimental,583,-0.100578612,-0.9262944623508016
dnarna_experimental,584,-0.099270548,-0.92595249263262291
dnarna_experimental,585,-0.092218275000000002,-0.92410880317222277
dnarna_experimental,586,-0.081178759000000003,-0.9212227210116033
dnarna_experimental,587,-0.066089378000000004,-0.91727787475938616
dnarna_experimental,588,-0.044358487000000002,-0.91159672561756988
dnarna_experimental,589,-0.023588656999999999,-0.90616682852406505
dnarna_experimental,590,-0.001158343,-0.90030282786565807
dnarna_experimental,591,0.022970111000000001,-0.89399487916095688
dnarna_experimental,592,0.046221257000000002,-0.88791628679471912
dnarna_experimental,593,0.076267057999999999,-0.88006135454337553
dnarna_experimental,594,0.110137521,-0.8712065334591701
dnarna_experimental,595,0.14734781499999999,-0.86147857385434623
dnarna_experimental,596,0.189565912,-0.8504414145615834
dnarna_experimental,597,0.229354786,-0.84003933176714407
dnarna_experimental,598,0.26850866200000001,-0.82980325773611696
dnarna_experimental,599,0.30640260200000002,-0.81989657122652848
